index,schema_version,standard_version,auditor_version,generated_at,run_id,repo_id,repo_remote,branch,commit,dirty_worktree,scope,changed_paths,score,raw_score,finding_count,hard_findings,soft_findings,decision,minimum_score,caps_applied,report_fingerprint,input_fingerprint,policy_fingerprint,repo_score_json_path,repo_score_md_path
29,1.1.0,0.7.0,0.7.0,1778890044,1778890044,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,210,198,12,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior"",""comment-hygiene-dangerous-residue""]",sha256:9b75401fd4f518e29ef0df08cece80f8cd67a0c4743879b7f609eab6176bb3f3,sha256:6d921f014557df1a26400a2c79d6f7952f67156aefab455776ff52fe03bc75d7,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
30,1.1.0,0.7.0,0.7.0,1778890084,1778890084,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,210,198,12,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior""]",sha256:7c6dba8f62cde2057004b6a6c74a8e45cce9fffe62985da8cad49cfdc9ba1581,sha256:ff5628d7bcea42f341570af577e96c320f4b955c841501d411d7dbe857d86318,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
31,1.1.0,0.7.0,0.7.0,1778890145,1778890145,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,209,197,12,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior""]",sha256:74d368f2113ddaf17194413eaf0c54fdd72c9ab21800a0699b4aa2dae2241ef3,sha256:df03a0ea956c1da58ee5422719892bb28bf3560bffacd51458e4b44edf2470c6,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
32,1.1.0,0.7.0,0.7.0,1778890206,1778890206,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,210,198,12,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""missing-agent-readable-docs"",""sql-bad-behavior""]",sha256:80fd10ad482d141b1c61111ee8422858c803e24b2e470d6c70283a2830c79868,sha256:38d1b19e83df351ac1190a0f409702b2a7a0ba1201fc5a2d16396a2b37239748,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
33,1.1.0,0.7.0,0.7.0,1778890246,1778890246,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,208,197,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""sql-bad-behavior""]",sha256:a66fe0a186dbc40e6c60624f7b7e09e6b8a943aa6791f23a851c19372fb42a7f,sha256:02c567ef93f336658e3747e8249b3487c105cd994ab544a45a606b4aa8e336c4,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
34,1.1.0,0.7.0,0.7.0,1778890361,1778890361,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,209,198,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""no-agent-friendly-exception-pattern"",""sql-bad-behavior""]",sha256:6c77214384a8e28c2eb516d88ad4c2fdd4c2ae382ff37b30f563e2497d35eaef,sha256:a7c161e4512f6519527b5ba2dc258e0a1e4f71cdc5f0c9bbb0cf0434ad155306,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
35,1.1.0,0.7.0,0.7.0,1778890426,1778890426,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,67,208,197,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""no-agent-friendly-exception-pattern"",""sql-bad-behavior""]",sha256:dc9223ea6add7aa6dcde110074601f6f7dbcc65340112b26fc513e5d294c5626,sha256:a991c2e5653c003f57dc6e9007b40ec9ed8240bd7a57d8cfb86d6ba4d45654c4,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
36,1.1.0,0.7.0,0.7.0,1778890666,1778890666,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,208,197,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:8a042d43203ae97754d9af3f0fd7083bb5c52dc85a46569f793a93dcdacf6206,sha256:2621f2e064e73b359764fefe630407b433ce6b53f572a933d467ed11fddeac4a,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
37,1.1.0,0.7.0,0.7.0,1778890859,1778890859,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,207,196,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""sql-bad-behavior""]",sha256:324c0bc017cc6ba3d900a995cc4422df3649b405f9fbe23fb2e3056ac55c69e6,sha256:828f59c237e7f44f33d1dbcc7e4691d00c13ce4464211381809bf58ba3da6712,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
38,1.1.0,0.7.0,0.7.0,1778891166,1778891166,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,208,197,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:aee4424360a4dd99fd04cee772e8d6c0603c919c64895329fc08f6678cbce30b,sha256:6d05475fb8489516377f9c80957c87c77aff4bd0c745722c4861336b976d613a,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
39,1.1.0,0.7.0,0.7.0,1778891360,1778891360,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:847ccb35a761ca138c000c1e5ca9292129033d72627cd1be0bc9fc27daa25505,sha256:44119231fe436407bd3d3b5636401f38de9d6d1d7bcaab6028c5c32cf0173cf9,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
40,1.1.0,0.7.0,0.7.0,1778891404,1778891404,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,207,196,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:65f63575c667339b387f2206ff40a868ac56b865f83f86e9be705ea70575a335,sha256:e5063f1d7d8fd739dc924ce822d77c5e59e0f141e581c530948e9fd15fbf1ab2,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
41,1.1.0,0.7.0,0.7.0,1778891460,1778891460,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:249bf73488d3afbf3abfc5f247cff2b5c61d96341932691c0c9741c519f52675,sha256:1c93714bfadac78eba8211905cfb020639dceeefcf9aadd6c8484cb6202c2904,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
42,1.1.0,0.7.0,0.7.0,1778891523,1778891523,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,207,196,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:a77aca97d2d7598943c57a268cd454a8b6e45ccaee36168de555a696fb1802b6,sha256:1a5657303a76d08848ee608901d54cd21f52c0c3e5ec088f1c73fb04b4e8b5f8,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
43,1.1.0,0.7.0,0.7.0,1778891563,1778891563,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:84623007bcf8862548c9d0795bc5a65e7912308a112200b14763f3308d9fbb43,sha256:6fa694fb68449f3e857fce337e3c57d1f838de44c74235252b36822395b05766,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
44,1.1.0,0.7.0,0.7.0,1778891635,1778891635,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,207,196,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:407eadb04130a0e8fd1ebc2def1b9cda132934b80844039b295b441e101c6ccd,sha256:39fd50cb105ab2cff9781edf494b72cc0619ae00cec904f561cf88708681c134,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
45,1.1.0,0.7.0,0.7.0,1778891698,1778891698,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:7ef489c8cd4e95bf08af2be019eba54646be92c875fd599d97ea593683695740,sha256:144196fe383324bdb1a679c965eb077e21cc6fec172a1651b4c58cc6298e5997,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
46,1.1.0,0.7.0,0.7.0,1778891759,1778891759,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,207,196,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:b7b9ac5cc6b818d213c4dd3e96b8c0338072c42c4659d72e2e3cdda6c40b117a,sha256:dafe30144cc5eaa466a0bf8891a7e7739487da669f348cd2dad65fe9a74155b1,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
47,1.1.0,0.7.0,0.7.0,1778891847,1778891847,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,205,194,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:ed8647b02a5950c1214e443ed7387b3f5413d01cec65ef65b0a15f069313023d,sha256:60c2fdf802eddfab2a1ade53740ddc127f4dd5e726f9be5e9275ce64ceac0b8b,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
48,1.1.0,0.7.0,0.7.0,1778891891,1778891891,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:d4e8c9a319488dd53fe5893d4e846f6d7e6177954673bd9f22f90d65dc88e331,sha256:16407d2d18a0b679af4847affe6d0858e4158a3fcb81b233ca1401dac8868cbd,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
49,1.1.0,0.7.0,0.7.0,1778891939,1778891939,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,205,194,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:9f9f0b7f92bd01de9fe16c28161f9b5f0c1f6116837e334a436f1904cb6b01ec,sha256:28aadbe53d0a2e1587c35e43264994359197c29c42383120a4f0c079f1658b75,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
50,1.1.0,0.7.0,0.7.0,1778891985,1778891985,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:7c3064d61a088dd226db4d8a0c5817b2881aa064ac4a5a8d2842f38bcaac98f2,sha256:48a23d8699882f6c7437d8370be7ee71fdc54d658ef80cccb64974e25ad2d9db,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
51,1.1.0,0.7.0,0.7.0,1778892023,1778892023,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,205,194,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:e27978a79f101f8e5c40aed7b972cffc5d3dce5e2a9ea4453d8b3b140592b3b3,sha256:8cb84e750593337afe2cdcd6fa49f0ca829d640c6316b72bae84cb9daae7ba40,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
52,1.1.0,0.7.0,0.7.0,1778892076,1778892076,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,206,195,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:d31c26d266455bf08be1907fb2a0c2485b8c69f34fdf875b3a81c5e590ec858e,sha256:0da7263b101d1fe562e0896101166cc620f0a7b4d2a450f5baf1c891190d9139,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
53,1.1.0,0.7.0,0.7.0,1778892157,1778892157,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,205,194,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:9c4875b96b02ed741e6d02d1a7db163f14745d5902fd981e5975d7346cdfcb92,sha256:80278f826a2814d4aa7c5cead7c6db7033776c77c78fbb146265492b62abaf35,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
54,1.1.0,0.7.0,0.7.0,1778892197,1778892197,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,197,186,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:d6ef21f00697d6f24d2bd9924b3400a12c5e8c479076efaf99d52f868a050592,sha256:389b1ffde1be6a00da97fa06cc4c41a9a009ab6d28a02c52a91b455b2da5d0d5,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
55,1.1.0,0.7.0,0.7.0,1778892233,1778892233,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,196,185,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:dd6784ff81dee3a29c3141e9466ad9896f624941f5a995ad8ed4c0cf1c579f84,sha256:d80f3429b703a24452a23ce239f95b2a51c2746d62b3dc07c2db06e26465756e,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
56,1.1.0,0.7.0,0.7.0,1778892337,1778892337,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,184,173,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:347bddd45485891db69ca964df5df4237c59e2a60f61cbc7db80488f36be2512,sha256:ae41cfe8127a7fdb98ceb98fb7da9289eee093064920f4ef2230e2ffb17b32ba,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
57,1.1.0,0.7.0,0.7.0,1778892496,1778892496,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,183,172,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""sql-bad-behavior""]",sha256:3652bbce2429e6b982d35aed7bb3f9aafb220ec02f8684a0af5e72d768716d58,sha256:771db587650ea49f5c18c777d5723f1deecfbecba0648fd4d13b418521a56cde,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
58,1.1.0,0.7.0,0.7.0,1778892532,1778892532,sha256:0000d77e97c137749abb64ac11bfef2ef7cfefa9b8511fbcb37380a05e48ec7f,git@github.com:jeppsontaylor/jansu.git,jankurai-score,3f47148,true,full,[],64,69,184,173,11,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""authz-or-data-isolation-gap"",""release-readiness-gap"",""sql-bad-behavior""]",sha256:e2fc1c1c5665830250c73dd71f54a16885d03b8f0fa82a6864c663e7d3e54a7c,sha256:6c2088671a3ba22ea10c7961680722637141e48c88b389eb2f4f32a3f6d2843d,sha256:ed1d64c79e344891ef2e2ff7f8870349085391f59d6d61539b3dc5e7f4b187d1,agent/repo-score.json,agent/repo-score.md
59,1.1.0,0.7.0,0.7.0,1778939775,1778939775,sha256:9778ef2b43f04fa60e284b6fda9c3739672f1ddccbce0b98cf2945aff64fe13a,git@github.com:neverhuman/jansu.git,jankurai-score,1c8f318,true,full,[],60,73,197,191,6,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected"",""authz-or-data-isolation-gap"",""input-boundary-gap"",""agent-tool-supply-chain-gap"",""release-readiness-gap"",""rust-bad-behavior"",""sql-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""release-bad-behavior"",""ci-local-parity""]",sha256:284bd8349f5f0ed418ee40959c6e1b9493ec8f26b6ee1ecb64dce4b5859cc61a,sha256:2cedb0c029b16c65fa9f9bee2b91795ffdb1b831b1cd11ef0e2d969a653d0163,sha256:78c399756b75da1f745b26f6e86aafb30b36b478e031187a34ad583d5e6d2293,agent/repo-score.json,agent/repo-score.md
